Country,year,month,tourism_index,state,event,latitude,longitude
China,2022,1,55,Zhejiang,Winter Tourism,30.2741,120.1551
China,2022,10,100,Zhejiang,Golden Week,30.2741,120.1551
China,2022,11,88,Zhejiang,Cultural Tourism,30.2741,120.1551
China,2022,12,82,Zhejiang,Year End Travel,30.2741,120.1551
China,2022,2,78,Zhejiang,Spring Festival,30.2741,120.1551
China,2022,3,75,Zhejiang,Spring Travel,30.2741,120.1551
China,2022,4,85,Zhejiang,Flower Season,30.2741,120.1551
China,2022,5,90,Zhejiang,Holiday Tourism,30.2741,120.1551
China,2022,6,82,Zhejiang,Early Summer,30.2741,120.1551
China,2022,7,92,Zhejiang,Summer Peak,30.2741,120.1551
China,2022,8,95,Zhejiang,Peak Season,30.2741,120.1551
China,2022,9,85,Zhejiang,Autumn Travel,30.2741,120.1551
China,2023,1,55,Zhejiang,Winter Tourism,30.2741,120.1551
China,2023,10,100,Zhejiang,Golden Week,30.2741,120.1551
China,2023,11,88,Zhejiang,Cultural Tourism,30.2741,120.1551
China,2023,12,82,Zhejiang,Year End Travel,30.2741,120.1551
China,2023,2,78,Zhejiang,Spring Festival,30.2741,120.1551
China,2023,3,75,Zhejiang,Spring Travel,30.2741,120.1551
China,2023,4,85,Zhejiang,Flower Season,30.2741,120.1551
China,2023,5,90,Zhejiang,Holiday Tourism,30.2741,120.1551
China,2023,6,82,Zhejiang,Early Summer,30.2741,120.1551
China,2023,7,92,Zhejiang,Summer Peak,30.2741,120.1551
China,2023,8,95,Zhejiang,Peak Season,30.2741,120.1551
China,2023,9,85,Zhejiang,Autumn Travel,30.2741,120.1551
Country,2019,month,tourism_index,state,event,latitude,longitude
Country,2019,month,tourism_index,state,event,latitude,longitude
Country,2020,month,tourism_index,state,event,latitude,longitude
Country,2020,month,tourism_index,state,event,latitude,longitude
Country,2021,month,tourism_index,state,event,latitude,longitude
Country,2021,month,tourism_index,state,event,latitude,longitude
Country,2022,month,tourism_index,state,event,latitude,longitude
Country,2022,month,tourism_index,state,event,latitude,longitude
Country,2023,month,tourism_index,state,event,latitude,longitude
Country,2023,month,tourism_index,state,event,latitude,longitude
