Country,year,month,tourism_index,state,event,latitude,longitude
Japan,2023,7,88,Nagano,Summer Travel,36.6513,138.1810
Japan,2023,8,90,Nagano,Peak Season,36.6513,138.1810
Japan,2023,9,85,Nagano,Autumn Travel,36.6513,138.1810
Japan,2023,10,95,Nagano,Autumn Foliage,36.6513,138.1810
Japan,2023,11,98,Nagano,Fall Peak,36.6513,138.1810
Japan,2023,12,88,Nagano,Winter Travel,36.6513,138.1810
Japan,2023,1,72,Hiroshima,Winter Tourism,34.3853,132.4553
Japan,2023,2,70,Hiroshima,Cultural Tourism,34.3853,132.4553
Japan,2023,3,88,Hiroshima,Cherry Blossom,34.3853,132.4553
Japan,2023,4,92,Hiroshima,Sakura Peak,34.3853,132.4553
Japan,2023,5,95,Hiroshima,Golden Week,34.3853,132.4553
Japan,2023,6,80,Hiroshima,Early Summer,34.3853,132.4553
Japan,2023,7,88,Hiroshima,Summer Festival,34.3853,132.4553
Japan,2023,8,90,Hiroshima,Peak Season,34.3853,132.4553
Japan,2023,9,82,Hiroshima,Autumn Travel,34.3853,132.4553
Japan,2023,10,90,Hiroshima,Autumn Foliage,34.3853,132.4553
Japan,2023,11,92,Hiroshima,Fall Peak,34.3853,132.4553
Japan,2023,12,82,Hiroshima,Year End Travel,34.3853,132.4553
Japan,2023,1,68,Miyagi,Winter Tourism,38.2682,140.8694
Japan,2023,2,70,Miyagi,Winter Travel,38.2682,140.8694
Japan,2023,3,85,Miyagi,Cherry Blossom,38.2682,140.8694
Japan,2023,4,90,Miyagi,Sakura Peak,38.2682,140.8694
Japan,2023,5,92,Miyagi,Golden Week,38.2682,140.8694
Japan,2023,6,78,Miyagi,Early Summer,38.2682,140.8694
Japan,2023,7,85,Miyagi,Summer Travel,38.2682,140.8694
Japan,2023,8,88,Miyagi,Peak Season,38.2682,140.8694
Japan,2023,9,80,Miyagi,Autumn Travel,38.2682,140.8694
Japan,2023,10,88,Miyagi,Autumn Foliage,38.2682,140.8694
Japan,2023,11,90,Miyagi,Fall Peak,38.2682,140.8694
Japan,2023,12,78,Miyagi,Winter Tourism,38.2682,140.8694
Japan,2023,1,72,Aichi,Winter Tourism,35.1802,136.9066
Japan,2023,2,70,Aichi,Cultural Season,35.1802,136.9066
Japan,2023,3,88,Aichi,Cherry Blossom,35.1802,136.9066
Japan,2023,4,92,Aichi,Sakura Peak,35.1802,136.9066
Japan,2023,5,95,Aichi,Golden Week,35.1802,136.9066
Japan,2023,6,78,Aichi,Early Summer,35.1802,136.9066
Japan,2023,7,85,Aichi,Summer Festival,35.1802,136.9066
Japan,2023,8,88,Aichi,Peak Season,35.1802,136.9066
Japan,2023,9,80,Aichi,Autumn Travel,35.1802,136.9066
Japan,2023,10,90,Aichi,Autumn Foliage,35.1802,136.9066
Japan,2023,11,92,Aichi,Fall Peak,35.1802,136.9066
Japan,2023,12,82,Aichi,Year End Travel,35.1802,136.9066
Japan,2023,1,70,Fukuoka,Winter Tourism,33.5902,130.4017
Japan,2023,2,68,Fukuoka,Cultural Tourism,33.5902,130.4017
Japan,2023,3,85,Fukuoka,Cherry Blossom,33.5902,130.4017
Japan,2023,4,90,Fukuoka,Sakura Peak,33.5902,130.4017
Japan,2023,5,94,Fukuoka,Golden Week,33.5902,130.4017
Japan,2023,6,80,Fukuoka,Early Summer,33.5902,130.4017
Japan,2023,7,88,Fukuoka,Summer Festival,33.5902,130.4017
Japan,2023,8,90,Fukuoka,Peak Season,33.5902,130.4017
Japan,2023,9,82,Fukuoka,Autumn Travel,33.5902,130.4017
Japan,2023,10,90,Fukuoka,Autumn Foliage,33.5902,130.4017
Japan,2023,11,92,Fukuoka,Fall Peak,33.5902,130.4017
Japan,2023,12,80,Fukuoka,Holiday Tourism,33.5902,130.4017
Japan,2023,1,75,Nagano,Winter Tourism,36.6513,138.1810
Japan,2023,2,90,Nagano,Ski Tourism,36.6513,138.1810
Japan,2023,3,80,Nagano,Winter Sports,36.6513,138.1810
Japan,2023,4,85,Nagano,Spring Travel,36.6513,138.1810
Japan,2023,5,90,Nagano,Nature Tourism,36.6513,138.1810
Japan,2023,6,82,Nagano,Early Summer,36.6513,138.1810
Japan,2023,7,88,Nagano,Summer Travel,36.6513,138.1810
Japan,2023,8,90,Nagano,Peak Season,36.6513,138.1810
Japan,2023,9,85,Nagano,Autumn Travel,36.6513,138.1810
Japan,2023,10,95,Nagano,Autumn Foliage,36.6513,138.1810
Japan,2023,11,98,Nagano,Fall Peak,36.6513,138.1810
Japan,2023,12,88,Nagano,Winter Travel,36.6513,138.1810
Japan,2023,1,72,Hiroshima,Winter Tourism,34.3853,132.4553
Japan,2023,2,70,Hiroshima,Cultural Tourism,34.3853,132.4553
Japan,2023,3,88,Hiroshima,Cherry Blossom,34.3853,132.4553
Japan,2023,4,92,Hiroshima,Sakura Peak,34.3853,132.4553
Japan,2023,5,95,Hiroshima,Golden Week,34.3853,132.4553
Japan,2023,6,80,Hiroshima,Early Summer,34.3853,132.4553
Japan,2023,7,88,Hiroshima,Summer Festival,34.3853,132.4553
Japan,2023,8,90,Hiroshima,Peak Season,34.3853,132.4553
Japan,2023,9,82,Hiroshima,Autumn Travel,34.3853,132.4553
Japan,2023,10,90,Hiroshima,Autumn Foliage,34.3853,132.4553
Japan,2023,11,92,Hiroshima,Fall Peak,34.3853,132.4553
Japan,2023,12,82,Hiroshima,Year End Travel,34.3853,132.4553
Japan,2023,1,68,Miyagi,Winter Tourism,38.2682,140.8694
Japan,2023,2,70,Miyagi,Winter Travel,38.2682,140.8694
Japan,2023,3,85,Miyagi,Cherry Blossom,38.2682,140.8694
Japan,2023,4,90,Miyagi,Sakura Peak,38.2682,140.8694
Japan,2023,5,92,Miyagi,Golden Week,38.2682,140.8694
Japan,2023,6,78,Miyagi,Early Summer,38.2682,140.8694
Japan,2023,7,85,Miyagi,Summer Travel,38.2682,140.8694
Japan,2023,8,88,Miyagi,Peak Season,38.2682,140.8694
Japan,2023,9,80,Miyagi,Autumn Travel,38.2682,140.8694
Japan,2023,10,88,Miyagi,Autumn Foliage,38.2682,140.8694
Japan,2023,11,90,Miyagi,Fall Peak,38.2682,140.8694
Japan,2023,12,78,Miyagi,Winter Tourism,38.2682,140.8694
